Ano;Regiao;Curso;Ano Escolar;Valor Alunos;Valor RSI ;Valor GMM
2020;Loulé;Cursos Tecnológicos e Profissionais;11º ano;5.5;473;1082.9
2020;Loulé;Cursos Tecnológicos e Profissionais;12º ano;35.7;473;1082.9
2020;Loures;Cursos gerais;10º ano;14.1;2295;1256.2
2020;Loures;Cursos gerais;11º ano;6.2;2295;1256.2
2020;Loures;Cursos gerais;12º ano;20.3;2295;1256.2
2020;Loures;Cursos Tecnológicos e Profissionais;10º ano;5.0;2295;1256.2
2020;Loures;Cursos Tecnológicos e Profissionais;11º ano;3.1;2295;1256.2
2020;Loures;Cursos Tecnológicos e Profissionais;12º ano;30.0;2295;1256.2
2020;Lourinhã;Cursos gerais;10º ano;11.0;182;999.7
2020;Lourinhã;Cursos gerais;11º ano;3.2;182;999.7
2020;Lourinhã;Cursos gerais;12º ano;13.7;182;999.7
2020;Lourinhã;Cursos Tecnológicos e Profissionais;10º ano;4.9;182;999.7
2020;Lourinhã;Cursos Tecnológicos e Profissionais;11º ano;3.1;182;999.7
2020;Lourinhã;Cursos Tecnológicos e Profissionais;12º ano;42.9;182;999.7
2020;Lousã;Cursos gerais;10º ano;0.0;167;1017.2
2020;Lousã;Cursos gerais;11º ano;3.3;165;1017.2
2020;Lousã;Cursos gerais;12º ano;3.6;165;1017.2
2020;Lousã;Cursos Tecnológicos e Profissionais;10º ano;15.2;165;1017.2
2020;Lousã;Cursos Tecnológicos e Profissionais;11º ano;1.3;165;1017.2
2020;Lousã;Cursos Tecnológicos e Profissionais;12º ano;17.5;165;1017.2
2020;Lousada;Cursos gerais;10º ano;4.9;345;893.7
2020;Lousada;Cursos gerais;11º ano;0.8;364;893.7
2020;Lousada;Cursos gerais;12º ano;11.5;364;893.7
2020;Lousada;Cursos Tecnológicos e Profissionais;10º ano;5.6;364;893.7
2020;Lousada;Cursos Tecnológicos e Profissionais;11º ano;7.8;364;893.7
2020;Lousada;Cursos Tecnológicos e Profissionais;12º ano;11.5;364;893.7
2020;Mação;Cursos gerais;10º ano;7.1;20;983.2
2020;Mação;Cursos gerais;11º ano;0.0;20;983.2
2020;Mação;Cursos gerais;12º ano;3.6;20;983.2
2020;Mação;Cursos Tecnológicos e Profissionais;10º ano;0.0;20;983.2
2020;Mação;Cursos Tecnológicos e Profissionais;11º ano;0.0;20;983.2
2020;Mação;Cursos Tecnológicos e Profissionais;12º ano;4.5;20;983.2
2020;Macedo de Cavaleiros;Cursos gerais;10º ano;8.5;213;930.7
2020;Macedo de Cavaleiros;Cursos gerais;11º ano;2.3;202;930.7
2020;Macedo de Cavaleiros;Cursos gerais;12º ano;13.1;202;930.7
2020;Macedo de Cavaleiros;Cursos Tecnológicos e Profissionais;10º ano;5.7;202;930.7
2020;Macedo de Cavaleiros;Cursos Tecnológicos e Profissionais;11º ano;7.3;202;930.7
2020;Macedo de Cavaleiros;Cursos Tecnológicos e Profissionais;12º ano;7.4;202;930.7
2020;Machico;Cursos gerais;10º ano;8.1;190;1111.9
2020;Machico;Cursos gerais;11º ano;0.7;188;1111.9
2020;Machico;Cursos gerais;12º ano;10.2;188;1111.9
2020;Machico;Cursos Tecnológicos e Profissionais;10º ano;8.3;188;1111.9
2020;Machico;Cursos Tecnológicos e Profissionais;11º ano;8.9;188;1111.9
2020;Machico;Cursos Tecnológicos e Profissionais;12º ano;15.2;188;1111.9
2020;Madalena;Cursos gerais;10º ano;11.9;77;957.1
2020;Madalena;Cursos gerais;11º ano;8.8;69;957.1
2020;Madalena;Cursos gerais;12º ano;21.4;69;957.1
2020;Madalena;Cursos Tecnológicos e Profissionais;10º ano;17.5;69;957.1
2020;Madalena;Cursos Tecnológicos e Profissionais;11º ano;19.2;69;957.1
2020;Madalena;Cursos Tecnológicos e Profissionais;12º ano;36.4;69;957.1
2020;Mafra;Cursos gerais;10º ano;11.8;332;1067.7
2020;Mafra;Cursos gerais;11º ano;2.2;309;1067.7
2020;Mafra;Cursos gerais;12º ano;17.7;309;1067.7
2020;Mafra;Cursos Tecnológicos e Profissionais;10º ano;3.6;309;1067.7
2020;Mafra;Cursos Tecnológicos e Profissionais;11º ano;2.4;309;1067.7
2020;Mafra;Cursos Tecnológicos e Profissionais;12º ano;39.9;309;1067.7
2020;Maia;Cursos gerais;10º ano;8.3;1495;1297.5
2020;Maia;Cursos gerais;11º ano;2.8;1631;1297.5
2020;Maia;Cursos gerais;12º ano;9.8;1631;1297.5
2020;Maia;Cursos Tecnológicos e Profissionais;10º ano;3.0;1631;1297.5
2020;Maia;Cursos Tecnológicos e Profissionais;11º ano;4.1;1631;1297.5
2020;Maia;Cursos Tecnológicos e Profissionais;12º ano;34.1;1631;1297.5
2020;Mangualde;Cursos gerais;10º ano;11.8;184;1158.5
2020;Mangualde;Cursos gerais;11º ano;0.0;182;1158.5
2020;Mangualde;Cursos gerais;12º ano;19.8;182;1158.5
2020;Mangualde;Cursos Tecnológicos e Profissionais;10º ano;2.8;182;1158.5
2020;Mangualde;Cursos Tecnológicos e Profissionais;11º ano;1.4;182;1158.5
2020;Mangualde;Cursos Tecnológicos e Profissionais;12º ano;18.0;182;1158.5
2020;Manteigas;Cursos gerais;10º ano;0.0;14;893.9
2020;Manteigas;Cursos gerais;11º ano;0.0;11;893.9
2020;Manteigas;Cursos gerais;12º ano;6.7;11;893.9
2020;Manteigas;Cursos Tecnológicos e Profissionais;10º ano;0.0;11;893.9
2020;Manteigas;Cursos Tecnológicos e Profissionais;11º ano;0.0;11;893.9
2020;Manteigas;Cursos Tecnológicos e Profissionais;12º ano;0.0;11;893.9
2020;Marco de Canaveses;Cursos gerais;10º ano;5.1;745;904.2
2020;Marco de Canaveses;Cursos gerais;11º ano;1.3;828;904.2
2020;Marco de Canaveses;Cursos gerais;12º ano;9.9;828;904.2
2020;Marco de Canaveses;Cursos Tecnológicos e Profissionais;10º ano;5.0;828;904.2
2020;Marco de Canaveses;Cursos Tecnológicos e Profissionais;11º ano;4.4;828;904.2
2020;Marco de Canaveses;Cursos Tecnológicos e Profissionais;12º ano;13.2;828;904.2
2020;Marinha Grande;Cursos gerais;10º ano;3.7;270;1329.9
2020;Marinha Grande;Cursos gerais;11º ano;0.7;280;1329.9
2020;Marinha Grande;Cursos gerais;12º ano;9.5;280;1329.9
2020;Marinha Grande;Cursos Tecnológicos e Profissionais;10º ano;1.6;280;1329.9
2020;Marinha Grande;Cursos Tecnológicos e Profissionais;11º ano;2.8;280;1329.9
2020;Marinha Grande;Cursos Tecnológicos e Profissionais;12º ano;21.4;280;1329.9
2020;Marvão;Cursos gerais;10º ano;;23;858.9
2020;Marvão;Cursos gerais;11º ano;;25;858.9
2020;Marvão;Cursos gerais;12º ano;;25;858.9
2020;Marvão;Cursos Tecnológicos e Profissionais;10º ano;;25;858.9
2020;Marvão;Cursos Tecnológicos e Profissionais;11º ano;;25;858.9
2020;Marvão;Cursos Tecnológicos e Profissionais;12º ano;;25;858.9
2020;Matosinhos;Cursos gerais;10º ano;10.4;2341;1387.5
2020;Matosinhos;Cursos gerais;11º ano;2.4;2584;1387.5
2020;Matosinhos;Cursos gerais;12º ano;11.8;2584;1387.5
2020;Matosinhos;Cursos Tecnológicos e Profissionais;10º ano;5.1;2584;1387.5
2020;Matosinhos;Cursos Tecnológicos e Profissionais;11º ano;5.0;2584;1387.5
2020;Matosinhos;Cursos Tecnológicos e Profissionais;12º ano;18.7;2584;1387.5
2020;Mealhada;Cursos gerais;10º ano;4.3;33;1170.5
2020;Mealhada;Cursos gerais;11º ano;1.0;33;1170.5
2020;Mealhada;Cursos gerais;12º ano;9.4;33;1170.5
2020;Mealhada;Cursos Tecnológicos e Profissionais;10º ano;1.7;33;1170.5
2020;Mealhada;Cursos Tecnológicos e Profissionais;11º ano;0.0;33;1170.5
2020;Mealhada;Cursos Tecnológicos e Profissionais;12º ano;0.0;33;1170.5
2020;Mêda;Cursos gerais;10º ano;7.1;17;892.6
2020;Mêda;Cursos gerais;11º ano;0.0;19;892.6
2020;Mêda;Cursos gerais;12º ano;3.8;19;892.6
2020;Mêda;Cursos Tecnológicos e Profissionais;10º ano;;19;892.6
2020;Mêda;Cursos Tecnológicos e Profissionais;11º ano;;19;892.6
2020;Mêda;Cursos Tecnológicos e Profissionais;12º ano;;19;892.6
2020;Melgaço;Cursos gerais;10º ano;5.4;13;913.6
2020;Melgaço;Cursos gerais;11º ano;2.2;13;913.6
2020;Melgaço;Cursos gerais;12º ano;6.8;13;913.6
2020;Melgaço;Cursos Tecnológicos e Profissionais;10º ano;0.0;13;913.6
2020;Melgaço;Cursos Tecnológicos e Profissionais;11º ano;13.6;13;913.6
2020;Melgaço;Cursos Tecnológicos e Profissionais;12º ano;0.0;13;913.6
2020;Mértola;Cursos gerais;10º ano;7.3;63;889.0
2020;Mértola;Cursos gerais;11º ano;0.0;69;889.0
2020;Mértola;Cursos gerais;12º ano;11.8;69;889.0
2020;Mértola;Cursos Tecnológicos e Profissionais;10º ano;0.0;69;889.0
2020;Mértola;Cursos Tecnológicos e Profissionais;11º ano;0.0;69;889.0
2020;Mértola;Cursos Tecnológicos e Profissionais;12º ano;21.4;69;889.0
2020;Mesão Frio;Cursos gerais;10º ano;2.6;57;855.9
2020;Mesão Frio;Cursos gerais;11º ano;0.0;51;855.9
2020;Mesão Frio;Cursos gerais;12º ano;10.5;51;855.9
2020;Mesão Frio;Cursos Tecnológicos e Profissionais;10º ano;0.0;51;855.9
2020;Mesão Frio;Cursos Tecnológicos e Profissionais;11º ano;0.0;51;855.9
2020;Mesão Frio;Cursos Tecnológicos e Profissionais;12º ano;;51;855.9
2020;Mira;Cursos gerais;10º ano;0.0;64;965.8
2020;Mira;Cursos gerais;11º ano;2.4;51;965.8
2020;Mira;Cursos gerais;12º ano;14.8;51;965.8
2020;Mira;Cursos Tecnológicos e Profissionais;10º ano;4.2;51;965.8
2020;Mira;Cursos Tecnológicos e Profissionais;11º ano;10.0;51;965.8
2020;Mira;Cursos Tecnológicos e Profissionais;12º ano;45.0;51;965.8
2020;Miranda do Corvo;Cursos gerais;10º ano;8.0;55;921.7
2020;Miranda do Corvo;Cursos gerais;11º ano;1.4;76;921.7
2020;Miranda do Corvo;Cursos gerais;12º ano;13.2;76;921.7
2020;Miranda do Corvo;Cursos Tecnológicos e Profissionais;10º ano;3.2;76;921.7
2020;Miranda do Corvo;Cursos Tecnológicos e Profissionais;11º ano;0.0;76;921.7
2020;Miranda do Corvo;Cursos Tecnológicos e Profissionais;12º ano;15.0;76;921.7
2020;Miranda do Douro;Cursos gerais;10º ano;0.0;52;916.0
2020;Miranda do Douro;Cursos gerais;11º ano;0.0;47;916.0
2020;Miranda do Douro;Cursos gerais;12º ano;15.4;47;916.0
2020;Miranda do Douro;Cursos Tecnológicos e Profissionais;10º ano;6.7;47;916.0
2020;Miranda do Douro;Cursos Tecnológicos e Profissionais;11º ano;8.3;47;916.0
2020;Miranda do Douro;Cursos Tecnológicos e Profissionais;12º ano;75.0;47;916.0
2020;Mirandela;Cursos gerais;10º ano;8.3;190;1001.4
2020;Mirandela;Cursos gerais;11º ano;0.8;197;1001.4
2020;Mirandela;Cursos gerais;12º ano;9.3;197;1001.4
2020;Mirandela;Cursos Tecnológicos e Profissionais;10º ano;7.3;197;1001.4
2020;Mirandela;Cursos Tecnológicos e Profissionais;11º ano;4.3;197;1001.4
2020;Mirandela;Cursos Tecnológicos e Profissionais;12º ano;5.8;197;1001.4
2020;Mogadouro;Cursos gerais;10º ano;3.3;81;921.0
2020;Mogadouro;Cursos gerais;11º ano;0.0;84;921.0
2020;Mogadouro;Cursos gerais;12º ano;26.5;84;921.0
2020;Mogadouro;Cursos Tecnológicos e Profissionais;10º ano;4.8;84;921.0
2020;Mogadouro;Cursos Tecnológicos e Profissionais;11º ano;0.0;84;921.0
2020;Mogadouro;Cursos Tecnológicos e Profissionais;12º ano;;84;921.0
2020;Moimenta da Beira;Cursos gerais;10º ano;1.4;213;877.4
2020;Moimenta da Beira;Cursos gerais;11º ano;0.0;233;877.4
2020;Moimenta da Beira;Cursos gerais;12º ano;4.3;233;877.4
2020;Moimenta da Beira;Cursos Tecnológicos e Profissionais;10º ano;2.9;233;877.4
2020;Moimenta da Beira;Cursos Tecnológicos e Profissionais;11º ano;12.5;233;877.4
2020;Moimenta da Beira;Cursos Tecnológicos e Profissionais;12º ano;11.5;233;877.4
2020;Moita;Cursos gerais;10º ano;9.4;1421;1009.4
2020;Moita;Cursos gerais;11º ano;4.8;1565;1009.4
2020;Moita;Cursos gerais;12º ano;16.6;1565;1009.4
2020;Moita;Cursos Tecnológicos e Profissionais;10º ano;2.9;1565;1009.4
2020;Moita;Cursos Tecnológicos e Profissionais;11º ano;1.6;1565;1009.4
2020;Moita;Cursos Tecnológicos e Profissionais;12º ano;20.6;1565;1009.4
2020;Monção;Cursos gerais;10º ano;3.4;22;946.5
2020;Monção;Cursos gerais;11º ano;0.9;34;946.5
2020;Monção;Cursos gerais;12º ano;7.8;34;946.5
2020;Monção;Cursos Tecnológicos e Profissionais;10º ano;11.6;34;946.5
2020;Monção;Cursos Tecnológicos e Profissionais;11º ano;3.4;34;946.5
2020;Monção;Cursos Tecnológicos e Profissionais;12º ano;2.0;34;946.5
2020;Monchique;Cursos gerais;10º ano;;16;935.3
2020;Monchique;Cursos gerais;11º ano;;13;935.3
2020;Monchique;Cursos gerais;12º ano;;13;935.3
2020;Monchique;Cursos Tecnológicos e Profissionais;10º ano;;13;935.3
2020;Monchique;Cursos Tecnológicos e Profissionais;11º ano;;13;935.3
2020;Monchique;Cursos Tecnológicos e Profissionais;12º ano;;13;935.3
2020;Mondim de Basto;Cursos gerais;10º ano;0.0;60;834.8
2020;Mondim de Basto;Cursos gerais;11º ano;0.0;61;834.8
2020;Mondim de Basto;Cursos gerais;12º ano;11.4;61;834.8
2020;Mondim de Basto;Cursos Tecnológicos e Profissionais;10º ano;6.1;61;834.8
2020;Mondim de Basto;Cursos Tecnológicos e Profissionais;11º ano;8.3;61;834.8
2020;Mondim de Basto;Cursos Tecnológicos e Profissionais;12º ano;10.7;61;834.8
2020;Monforte;Cursos gerais;10º ano;;199;1034.5
2020;Monforte;Cursos gerais;11º ano;;200;1034.5
2020;Monforte;Cursos gerais;12º ano;;200;1034.5
2020;Monforte;Cursos Tecnológicos e Profissionais;10º ano;;200;1034.5
2020;Monforte;Cursos Tecnológicos e Profissionais;11º ano;;200;1034.5
2020;Monforte;Cursos Tecnológicos e Profissionais;12º ano;;200;1034.5
2020;Montalegre;Cursos gerais;10º ano;8.7;52;920.6
2020;Montalegre;Cursos gerais;11º ano;2.9;44;920.6
2020;Montalegre;Cursos gerais;12º ano;21.9;44;920.6
2020;Montalegre;Cursos Tecnológicos e Profissionais;10º ano;4.3;44;920.6
2020;Montalegre;Cursos Tecnológicos e Profissionais;11º ano;5.6;44;920.6
2020;Montalegre;Cursos Tecnológicos e Profissionais;12º ano;15.0;44;920.6
2020;Montemor-o-Novo;Cursos gerais;10º ano;6.4;92;1007.4
2020;Montemor-o-Novo;Cursos gerais;11º ano;2.7;94;1007.4
2020;Montemor-o-Novo;Cursos gerais;12º ano;12.3;94;1007.4
2020;Montemor-o-Novo;Cursos Tecnológicos e Profissionais;10º ano;3.2;94;1007.4
2020;Montemor-o-Novo;Cursos Tecnológicos e Profissionais;11º ano;0.0;94;1007.4
2020;Montemor-o-Novo;Cursos Tecnológicos e Profissionais;12º ano;;94;1007.4
2020;Montemor-o-Velho;Cursos gerais;10º ano;7.2;114;1011.2
2020;Montemor-o-Velho;Cursos gerais;11º ano;0.0;110;1011.2
2020;Montemor-o-Velho;Cursos gerais;12º ano;13.0;110;1011.2
2020;Montemor-o-Velho;Cursos Tecnológicos e Profissionais;10º ano;3.7;110;1011.2
2020;Montemor-o-Velho;Cursos Tecnológicos e Profissionais;11º ano;2.4;110;1011.2
2020;Montemor-o-Velho;Cursos Tecnológicos e Profissionais;12º ano;14.0;110;1011.2
2020;Montijo;Cursos gerais;10º ano;10.7;865;1086.9
2020;Montijo;Cursos gerais;11º ano;4.9;855;1086.9
2020;Montijo;Cursos gerais;12º ano;21.1;855;1086.9
2020;Montijo;Cursos Tecnológicos e Profissionais;10º ano;13.2;855;1086.9
2020;Montijo;Cursos Tecnológicos e Profissionais;11º ano;5.2;855;1086.9
2020;Montijo;Cursos Tecnológicos e Profissionais;12º ano;29.4;855;1086.9
2020;Mora;Cursos gerais;10º ano;50.0;18;1010.6
2020;Mora;Cursos gerais;11º ano;11.1;18;1010.6
2020;Mora;Cursos gerais;12º ano;16.7;18;1010.6
2020;Mora;Cursos Tecnológicos e Profissionais;10º ano;;18;1010.6
2020;Mora;Cursos Tecnológicos e Profissionais;11º ano;;18;1010.6
2020;Mora;Cursos Tecnológicos e Profissionais;12º ano;0.0;18;1010.6
2020;Mortágua;Cursos gerais;10º ano;2.3;18;1072.7
2020;Mortágua;Cursos gerais;11º ano;0.0;0;1072.7
2020;Mortágua;Cursos gerais;12º ano;7.5;0;1072.7
2020;Mortágua;Cursos Tecnológicos e Profissionais;10º ano;5.9;0;1072.7
2020;Mortágua;Cursos Tecnológicos e Profissionais;11º ano;3.7;0;1072.7
2020;Mortágua;Cursos Tecnológicos e Profissionais;12º ano;0.0;0;1072.7
2020;Moura;Cursos gerais;10º ano;7.6;889;974.5
2020;Moura;Cursos gerais;11º ano;1.2;869;974.5
2020;Moura;Cursos gerais;12º ano;19.1;869;974.5
2020;Moura;Cursos Tecnológicos e Profissionais;10º ano;15.6;869;974.5
2020;Moura;Cursos Tecnológicos e Profissionais;11º ano;3.6;869;974.5
2020;Moura;Cursos Tecnológicos e Profissionais;12º ano;7.3;869;974.5
2020;Mourão;Cursos gerais;10º ano;;191;937.7
2020;Mourão;Cursos gerais;11º ano;;191;937.7
2020;Mourão;Cursos gerais;12º ano;;191;937.7
2020;Mourão;Cursos Tecnológicos e Profissionais;10º ano;;191;937.7
2020;Mourão;Cursos Tecnológicos e Profissionais;11º ano;;191;937.7
2020;Mourão;Cursos Tecnológicos e Profissionais;12º ano;;191;937.7
2020;Murça;Cursos gerais;10º ano;0.0;121;938.0
2020;Murça;Cursos gerais;11º ano;0.0;121;938.0
2020;Murça;Cursos gerais;12º ano;26.3;121;938.0
2020;Murça;Cursos Tecnológicos e Profissionais;10º ano;6.5;121;938.0
2020;Murça;Cursos Tecnológicos e Profissionais;11º ano;0.0;121;938.0
2020;Murça;Cursos Tecnológicos e Profissionais;12º ano;31.4;121;938.0
2020;Murtosa;Cursos gerais;10º ano;12.8;29;941.1
2020;Murtosa;Cursos gerais;11º ano;3.2;29;941.1
2020;Murtosa;Cursos gerais;12º ano;13.3;29;941.1
2020;Murtosa;Cursos Tecnológicos e Profissionais;10º ano;;29;941.1
2020;Murtosa;Cursos Tecnológicos e Profissionais;11º ano;;29;941.1
2020;Murtosa;Cursos Tecnológicos e Profissionais;12º ano;;29;941.1
2020;Nazaré;Cursos gerais;10º ano;11.4;66;1030.9
2020;Nazaré;Cursos gerais;11º ano;10.8;66;1030.9
2020;Nazaré;Cursos gerais;12º ano;23.9;66;1030.9
2020;Nazaré;Cursos Tecnológicos e Profissionais;10º ano;5.6;66;1030.9
2020;Nazaré;Cursos Tecnológicos e Profissionais;11º ano;5.7;66;1030.9
2020;Nazaré;Cursos Tecnológicos e Profissionais;12º ano;25.3;66;1030.9
2020;Nelas;Cursos gerais;10º ano;3.9;97;1127.9
2020;Nelas;Cursos gerais;11º ano;0.0;97;1127.9
2020;Nelas;Cursos gerais;12º ano;11.9;97;1127.9
2020;Nelas;Cursos Tecnológicos e Profissionais;10º ano;1.8;97;1127.9
2020;Nelas;Cursos Tecnológicos e Profissionais;11º ano;2.1;97;1127.9
2020;Nelas;Cursos Tecnológicos e Profissionais;12º ano;31.6;97;1127.9
2020;Nisa;Cursos gerais;10º ano;10.0;65;854.3
2020;Nisa;Cursos gerais;11º ano;0.0;65;854.3
2020;Nisa;Cursos gerais;12º ano;5.6;65;854.3
2020;Nisa;Cursos Tecnológicos e Profissionais;10º ano;0.0;65;854.3
2020;Nisa;Cursos Tecnológicos e Profissionais;11º ano;;65;854.3
2020;Nisa;Cursos Tecnológicos e Profissionais;12º ano;;65;854.3
2020;Nordeste;Cursos gerais;10º ano;10.7;208;890.2
2020;Nordeste;Cursos gerais;11º ano;0.0;208;890.2
2020;Nordeste;Cursos gerais;12º ano;0.0;208;890.2
2020;Nordeste;Cursos Tecnológicos e Profissionais;10º ano;4.5;208;890.2
2020;Nordeste;Cursos Tecnológicos e Profissionais;11º ano;17.6;208;890.2
2020;Nordeste;Cursos Tecnológicos e Profissionais;12º ano;13.3;208;890.2
2020;Óbidos;Cursos gerais;10º ano;2.0;17;1026.1
2020;Óbidos;Cursos gerais;11º ano;2.6;17;1026.1
2020;Óbidos;Cursos gerais;12º ano;29.5;17;1026.1
2020;Óbidos;Cursos Tecnológicos e Profissionais;10º ano;0.0;17;1026.1
2020;Óbidos;Cursos Tecnológicos e Profissionais;11º ano;0.0;17;1026.1
2020;Óbidos;Cursos Tecnológicos e Profissionais;12º ano;31.8;17;1026.1
2020;Odemira;Cursos gerais;10º ano;22.1;98;922.8
2020;Odemira;Cursos gerais;11º ano;4.8;98;922.8
2020;Odemira;Cursos gerais;12º ano;11.9;98;922.8
2020;Odemira;Cursos Tecnológicos e Profissionais;10º ano;4.4;98;922.8
2020;Odemira;Cursos Tecnológicos e Profissionais;11º ano;3.4;98;922.8
2020;Odemira;Cursos Tecnológicos e Profissionais;12º ano;10.8;98;922.8
2020;Odivelas;Cursos gerais;10º ano;16.2;1326;1003.6
2020;Odivelas;Cursos gerais;11º ano;8.3;1326;1003.6
2020;Odivelas;Cursos gerais;12º ano;21.0;1326;1003.6
2020;Odivelas;Cursos Tecnológicos e Profissionais;10º ano;3.6;1326;1003.6
2020;Odivelas;Cursos Tecnológicos e Profissionais;11º ano;1.7;1326;1003.6
2020;Odivelas;Cursos Tecnológicos e Profissionais;12º ano;24.1;1326;1003.6
2020;Oeiras;Cursos gerais;10º ano;10.4;737;1839.8
2020;Oeiras;Cursos gerais;11º ano;3.0;737;1839.8
2020;Oeiras;Cursos gerais;12º ano;15.5;737;1839.8
2020;Oeiras;Cursos Tecnológicos e Profissionais;10º ano;1.2;737;1839.8
2020;Oeiras;Cursos Tecnológicos e Profissionais;11º ano;2.9;737;1839.8
2020;Oeiras;Cursos Tecnológicos e Profissionais;12º ano;21.8;737;1839.8
2020;Oleiros;Cursos gerais;10º ano;5.9;9;992.0
2020;Oleiros;Cursos gerais;11º ano;0.0;9;992.0
2020;Oleiros;Cursos gerais;12º ano;0.0;9;992.0
2020;Oleiros;Cursos Tecnológicos e Profissionais;10º ano;;9;992.0
2020;Oleiros;Cursos Tecnológicos e Profissionais;11º ano;0.0;9;992.0
2020;Oleiros;Cursos Tecnológicos e Profissionais;12º ano;0.0;9;992.0
2020;Olhão;Cursos gerais;10º ano;12.0;408;993.2
2020;Olhão;Cursos gerais;11º ano;2.4;408;993.2
2020;Olhão;Cursos gerais;12º ano;16.1;408;993.2
2020;Olhão;Cursos Tecnológicos e Profissionais;10º ano;10.1;408;993.2
2020;Olhão;Cursos Tecnológicos e Profissionais;11º ano;7.1;408;993.2
2020;Olhão;Cursos Tecnológicos e Profissionais;12º ano;18.3;408;993.2
2020;Oliveira de Azeméis;Cursos gerais;10º ano;3.1;185;1172.2
2020;Oliveira de Azeméis;Cursos gerais;11º ano;0.0;185;1172.2
2020;Oliveira de Azeméis;Cursos gerais;12º ano;8.7;185;1172.2
2020;Oliveira de Azeméis;Cursos Tecnológicos e Profissionais;10º ano;5.6;185;1172.2
2020;Oliveira de Azeméis;Cursos Tecnológicos e Profissionais;11º ano;3.0;185;1172.2
2020;Oliveira de Azeméis;Cursos Tecnológicos e Profissionais;12º ano;12.4;185;1172.2
2020;Oliveira de Frades;Cursos gerais;10º ano;6.1;15;1125.8
2020;Oliveira de Frades;Cursos gerais;11º ano;0.0;15;1125.8
2020;Oliveira de Frades;Cursos gerais;12º ano;11.7;15;1125.8
2020;Oliveira de Frades;Cursos Tecnológicos e Profissionais;10º ano;7.7;15;1125.8
2020;Oliveira de Frades;Cursos Tecnológicos e Profissionais;11º ano;;15;1125.8
2020;Oliveira de Frades;Cursos Tecnológicos e Profissionais;12º ano;15.8;15;1125.8
2020;Oliveira do Bairro;Cursos gerais;10º ano;3.2;198;1094.6
2020;Oliveira do Bairro;Cursos gerais;11º ano;0.9;198;1094.6
2020;Oliveira do Bairro;Cursos gerais;12º ano;15.5;198;1094.6
2020;Oliveira do Bairro;Cursos Tecnológicos e Profissionais;10º ano;3.0;198;1094.6
2020;Oliveira do Bairro;Cursos Tecnológicos e Profissionais;11º ano;5.4;198;1094.6
2020;Oliveira do Bairro;Cursos Tecnológicos e Profissionais;12º ano;4.4;198;1094.6
2020;Oliveira do Hospital;Cursos gerais;10º ano;7.3;62;949.5
2020;Oliveira do Hospital;Cursos gerais;11º ano;2.6;62;949.5
2020;Oliveira do Hospital;Cursos gerais;12º ano;14.0;62;949.5
2020;Oliveira do Hospital;Cursos Tecnológicos e Profissionais;10º ano;7.0;62;949.5
2020;Oliveira do Hospital;Cursos Tecnológicos e Profissionais;11º ano;6.6;62;949.5
2020;Oliveira do Hospital;Cursos Tecnológicos e Profissionais;12º ano;24.7;62;949.5
2020;Ourém;Cursos gerais;10º ano;7.5;104;1063.4
2020;Ourém;Cursos gerais;11º ano;2.5;104;1063.4
2020;Ourém;Cursos gerais;12º ano;7.3;104;1063.4
2020;Ourém;Cursos Tecnológicos e Profissionais;10º ano;4.2;104;1063.4
2020;Ourém;Cursos Tecnológicos e Profissionais;11º ano;4.0;104;1063.4
2020;Ourém;Cursos Tecnológicos e Profissionais;12º ano;18.7;104;1063.4
2020;Ourique;Cursos gerais;10º ano;11.1;27;925.6
2020;Ourique;Cursos gerais;11º ano;7.4;27;925.6
2020;Ourique;Cursos gerais;12º ano;13.0;27;925.6
2020;Ourique;Cursos Tecnológicos e Profissionais;10º ano;6.7;27;925.6
2020;Ourique;Cursos Tecnológicos e Profissionais;11º ano;0.0;27;925.6
2020;Ourique;Cursos Tecnológicos e Profissionais;12º ano;14.3;27;925.6
2020;Ovar;Cursos gerais;10º ano;7.9;532;1114.5
2020;Ovar;Cursos gerais;11º ano;2.2;532;1114.5
2020;Ovar;Cursos gerais;12º ano;11.4;532;1114.5
2020;Ovar;Cursos Tecnológicos e Profissionais;10º ano;9.4;532;1114.5
2020;Ovar;Cursos Tecnológicos e Profissionais;11º ano;9.9;532;1114.5
2020;Ovar;Cursos Tecnológicos e Profissionais;12º ano;14.0;532;1114.5
2020;Paços de Ferreira;Cursos gerais;10º ano;3.7;565;933.6
2020;Paços de Ferreira;Cursos gerais;11º ano;3.1;565;933.6
2020;Paços de Ferreira;Cursos gerais;12º ano;9.0;565;933.6
2020;Paços de Ferreira;Cursos Tecnológicos e Profissionais;10º ano;12.2;565;933.6
2020;Paços de Ferreira;Cursos Tecnológicos e Profissionais;11º ano;5.7;565;933.6
2020;Paços de Ferreira;Cursos Tecnológicos e Profissionais;12º ano;11.8;565;933.6
2020;Palmela;Cursos gerais;10º ano;8.8;292;1443.5
2020;Palmela;Cursos gerais;11º ano;4.0;292;1443.5
2020;Palmela;Cursos gerais;12º ano;12.2;292;1443.5
2020;Palmela;Cursos Tecnológicos e Profissionais;10º ano;8.5;292;1443.5
2020;Palmela;Cursos Tecnológicos e Profissionais;11º ano;5.9;292;1443.5
2020;Palmela;Cursos Tecnológicos e Profissionais;12º ano;20.2;292;1443.5
2020;Pampilhosa da Serra;Cursos gerais;10º ano;12.5;9;877.3
2020;Pampilhosa da Serra;Cursos gerais;11º ano;0.0;9;877.3
