Ano,Regiao,Curso,Ano Escolar,Valor Alunos,Valor RSI,Valor GMM,zscore_valor_alunos,zscore_bool_valor_alunos,zscore_valor_rsi,zscore_bool_valor_rsi,zscore_valor_gmm,zscore_bool_valor_gmm
2012.0,Anadia,Cursos Tecnológicos e Profissionais,10º ano,11.5,141.0,925.3,,False,,False,,False
2012.0,Anadia,Cursos Tecnológicos e Profissionais,11º ano,2.0,141.0,925.3,,False,,False,,False
2012.0,Anadia,Cursos Tecnológicos e Profissionais,12º ano,28.9,141.0,925.3,,False,,False,,False
2012.0,Angra do Heroísmo,Cursos gerais,10º ano,36.9,1544.0,933.0,,False,,False,,False
2012.0,Angra do Heroísmo,Cursos gerais,11º ano,21.2,1544.0,933.0,,False,,False,,False
2012.0,Angra do Heroísmo,Cursos gerais,12º ano,36.4,1544.0,933.0,,False,,False,,False
2012.0,Angra do Heroísmo,Cursos Tecnológicos e Profissionais,10º ano,39.5,1544.0,933.0,,False,,False,,False
2012.0,Angra do Heroísmo,Cursos Tecnológicos e Profissionais,11º ano,2.6,1544.0,933.0,,False,,False,,False
2012.0,Angra do Heroísmo,Cursos Tecnológicos e Profissionais,12º ano,28.4,1544.0,933.0,,False,,False,,False
2012.0,Ansião,Cursos gerais,10º ano,22.2,129.0,829.2,,False,,False,,False
2012.0,Ansião,Cursos gerais,11º ano,14.1,129.0,829.2,,False,,False,,False
2012.0,Ansião,Cursos gerais,12º ano,28.3,129.0,829.2,,False,,False,,False
2012.0,Ansião,Cursos Tecnológicos e Profissionais,10º ano,2.2,129.0,829.2,,False,,False,,False
2012.0,Ansião,Cursos Tecnológicos e Profissionais,11º ano,0.0,129.0,829.2,,False,,False,,False
2012.0,Ansião,Cursos Tecnológicos e Profissionais,12º ano,15.9,129.0,829.2,,False,,False,,False
2012.0,Arcos de Valdevez,Cursos gerais,10º ano,12.0,128.0,789.9,,False,,False,,False
2012.0,Arcos de Valdevez,Cursos gerais,11º ano,9.2,128.0,789.9,,False,,False,,False
2012.0,Arcos de Valdevez,Cursos gerais,12º ano,35.7,128.0,789.9,,False,,False,,False
2012.0,Arcos de Valdevez,Cursos Tecnológicos e Profissionais,10º ano,6.2,128.0,789.9,,False,,False,,False
2012.0,Arcos de Valdevez,Cursos Tecnológicos e Profissionais,11º ano,4.0,128.0,789.9,,False,,False,,False
2012.0,Arcos de Valdevez,Cursos Tecnológicos e Profissionais,12º ano,6.6,128.0,789.9,,False,,False,,False
2012.0,Arganil,Cursos gerais,10º ano,20.5,219.0,770.4,,False,,False,,False
2012.0,Arganil,Cursos gerais,11º ano,8.1,219.0,770.4,,False,,False,,False
2012.0,Arganil,Cursos gerais,12º ano,30.6,219.0,770.4,,False,,False,,False
2012.0,Arganil,Cursos Tecnológicos e Profissionais,10º ano,9.3,219.0,770.4,,False,,False,,False
2012.0,Arganil,Cursos Tecnológicos e Profissionais,11º ano,3.6,219.0,770.4,,False,,False,,False
2012.0,Arganil,Cursos Tecnológicos e Profissionais,12º ano,17.9,219.0,770.4,,False,,False,,False
2012.0,Armamar,Cursos gerais,10º ano,19.5,100.0,748.2,,False,,False,,False
2012.0,Armamar,Cursos gerais,11º ano,19.5,100.0,748.2,,False,,False,,False
2012.0,Armamar,Cursos gerais,12º ano,19.5,100.0,748.2,,False,,False,,False
2012.0,Armamar,Cursos Tecnológicos e Profissionais,10º ano,19.5,100.0,748.2,,False,,False,,False
2012.0,Armamar,Cursos Tecnológicos e Profissionais,11º ano,19.5,100.0,748.2,,False,,False,,False
2012.0,Armamar,Cursos Tecnológicos e Profissionais,12º ano,19.5,100.0,748.2,,False,,False,,False
2012.0,Arouca,Cursos gerais,10º ano,9.7,211.0,744.6,,False,,False,,False
2012.0,Arouca,Cursos gerais,11º ano,12.6,211.0,744.6,,False,,False,,False
2012.0,Arouca,Cursos gerais,12º ano,37.4,211.0,744.6,,False,,False,,False
2012.0,Arouca,Cursos Tecnológicos e Profissionais,10º ano,1.4,211.0,744.6,,False,,False,,False
2012.0,Arouca,Cursos Tecnológicos e Profissionais,11º ano,0.0,211.0,744.6,,False,,False,,False
2012.0,Arouca,Cursos Tecnológicos e Profissionais,12º ano,14.1,211.0,744.6,,False,,False,,False
2012.0,Arraiolos,Cursos gerais,10º ano,22.6,91.0,838.3,,False,,False,,False
2012.0,Arraiolos,Cursos gerais,11º ano,16.3,91.0,838.3,,False,,False,,False
2012.0,Arraiolos,Cursos gerais,12º ano,34.2,91.0,838.3,,False,,False,,False
2012.0,Arraiolos,Cursos Tecnológicos e Profissionais,10º ano,0.0,91.0,838.3,,False,,False,,False
2012.0,Arraiolos,Cursos Tecnológicos e Profissionais,11º ano,19.7,91.0,838.3,,False,,False,,False
2012.0,Arraiolos,Cursos Tecnológicos e Profissionais,12º ano,11.1,91.0,838.3,,False,,False,,False
2012.0,Arronches,Cursos gerais,10º ano,19.7,61.0,829.2,,False,,False,,False
2012.0,Arronches,Cursos gerais,11º ano,19.7,61.0,829.2,,False,,False,,False
2012.0,Arronches,Cursos gerais,12º ano,19.7,61.0,829.2,,False,,False,,False
2012.0,Arronches,Cursos Tecnológicos e Profissionais,10º ano,19.7,61.0,829.2,,False,,False,,False
2012.0,Arronches,Cursos Tecnológicos e Profissionais,11º ano,19.7,61.0,829.2,,False,,False,,False
